"AAL","Terminal 1","Aalborg Airport Lounge"
"AAQ","Domestic Terminal","Business Lounge"
"AAQ","Main Terminal","VIP Lounge"
"AAR","Main Terminal","Aarhus Airport Executive Lounge"
"ABA","Main Terminal","Abakan Airport Business Lounge"
"ABJ","Main Terminal","Aeria Lounge"
"ABV","Domestic Terminal","Airspace Lounge"
"ABV","Domestic Terminal","@9tysix Lounge"
"ABV","Domestic Terminal","Lounge One"
"ABV","International Terminal","The Gabfol Lounge"
"ABV","International Terminal","British Airways Executive Club Lounge"
"ABV","International Terminal","FAAN Lounge"
"ABZ","Main Terminal","Eastern Airways Lounge"
"ABZ","Main Terminal","British Airways Lounge"
"ACC","Domestic Terminal 2","Adinkra Lounge"
"ACC","International Terminal","Sanbra Priority Lounge"
"ACC","International Terminal 3","Akwaaba Lounge"
"ACC","International Terminal 3","Adinkra Lounge"
"ACE","Terminal 1","Sala VIP Guacimeta"
"ACH","Main Terminal","People's Business Airport Lounge"
"ACX","Main Terminal","Business Center"
"ADA","Domestic Terminal","VIP Lounge"
"ADA","Domestic Terminal","Turkish Airlines CIP Lounge"
"ADB","Domestic Terminal","Turkish Airlines CIP Lounge (Elite Lounge)"
"ADB","Domestic Terminal","Turkish Airlines CIP Lounge (Business Lounge)"
"ADB","International Terminal","VIP Lounge"
"ADD","Terminal 1","Ethiopian Airlines ShebaMiles Lounge"
"ADD","Terminal 2","Ethiopian Airlines Star Alliance Gold Lounge"
"ADD","Terminal 2","Ethiopian Airlines Cloud Nine Lounge II"
"ADD","Terminal 2","Ethiopian Airlines Cloud Nine Lounge I"
"ADL","Terminal 1","Qantas Airways Chairman's Lounge"
"ADL","Terminal 1","The Rex Lounge"
"ADL","Terminal 1","Virgin Australia Lounge"
"ADL","Terminal 1","Qantas Club (International Business Lounge)"
"ADL","Terminal 1","Singapore Airlines SilverKris Business Class Lounge"
"AEP","Main Terminal","Aeropuertos VIP Club Lounge"
"AER","Domestic Terminal","Domestic Business Lounge"
"AER","International Terminal","International Business Lounge"
"AER","VIP Building","Sochi Airport VIP Lounge"
"AER","VIP Terminal","Sochi Airport VIP Terminal"
"AES","Main Terminal","SAS Café Lounge"
"AGA","Terminal 1","Pearl Lounge"
"AGP","Terminal 3","Sala VIP"
"AGU","Terminal 1","VIP Lounge Aguascalientes"
"AHB","Main Terminal","Tasheel First Class Lounge"
"AKJ","International Terminal","Lounge SORA"
"AKL","Domestic Terminal","Air New Zealand Elite Priority One Lounge"
"AKL","Domestic Terminal","Air New Zealand Regional Lounge"
"AKL","Domestic Terminal","Air New Zealand Domestic Lounge"
"AKL","International Terminal","Air New Zealand International Lounge"
"AKL","International Terminal","Air New Zealand Elite Priority One Lounge"
"AKL","International Terminal","The Emirates Lounge"
"AKL","International Terminal","Qantas Airways International First Lounge"
"AKL","International Terminal","Qantas Airways International Business Lounge"
"AKL","International Terminal","Strata Lounge"
"AKU","Main Terminal","VIP Lounge"
"ALA","Main Terminal","Almaty International Airport Business Lounge"
"ALA","VIP Terminal","VIP Lounge"
"ALC","Main Terminal","Sala Ifach"
"ALG","Terminal 1/2","Salon Premiere Classe"
"ALG","Terminal 1/2","Airport Authority Lounge"
"AMM","Terminal 1","Petra Lounge"
"AMM","Terminal 1","Royal Jordanian Crown Lounge"
"AMS","Main Terminal","Star Alliance Lounge Amsterdam"
"AMS","Main Terminal","Privium ClubLounge"
"AMS","Main Terminal","British Airways Galleries Club Lounge (40)"
"AMS","Main Terminal, Concourse D","KLM Crown Lounge (25)"
"AMS","Main Terminal, Concourse F","KLM Crown Lounge (52)"
"AMS","VIP Terminal","VIP Centre"
"ANC","South Terminal, Concourse A","Atwood Military Lounge"
"ANC","South Terminal, Concourse C","Alaska Airlines Alaska Lounge"
"ANF","Main Terminal","Salones VIP Pacific Club"
"ANU","Main Terminal","Executive Lounge"
"AOG","Main Terminal","First Class Lounge"
"AOJ","Passenger Terminal","Airport Lounge"
"APL","Main Terminal","Flamingo Lounge"
"AQP","Main Terminal","Sala Misti"
"ARH","Domestic Terminal","VIP Lounge"
"ARH","International Terminal","Business Lounge"
"ARH","Main Terminal","Talagi Airport Lounge (Domestic, 2nd Floor)"
"ARH","Main Terminal","Talagi Airport Lounge (Domestic, 1st Floor)"
"ARN","Terminal 4","SAS Domestic EuroBonus Gold Lounge"
"ARN","Terminal 5","Pontus In The Air (American Express Lounge)"
"ARN","Terminal 5","Swedavia Stockholm Arlanda Airport Lounge"
"ARN","Terminal 5","SAS Gold Lounge"
"ARN","Terminal 5","SAS Lounge"
"ASB","Main Terminal","Airport Business Lounge"
"ASF","Main Terminal","Astrakhan Airport Business Lounge (International)"
"ASF","Main Terminal","Astrakhan Airport Business Lounge (Domestic)"
"ASF","VIP Terminal","VIP Lounge"
"ASP","Main Terminal","Virgin Australia Lounge"
"ASP","Main Terminal","Qantas Airways The Qantas Club"
"ASR","Domestic Terminal","Turkish Airlines CIP Lounge"
"ASU","International Terminal","VIP Gold Lounge"
"ASU","International Terminal","Salon VIP B"
"ASU","International Terminal","Salon VIP A"
"ATA","Domestic Terminal","Caral VIP Lounge"
"ATH","Terminal A, Non-Schengen","Aegean Business Lounge"
"ATH","Terminal A, Non-Schengen","Swissport Executive Lounge"
"ATH","Terminal A, Non-Schengen","Skyserv Aristotle Onassis Lounge"
"ATH","Terminal B, Schengen","Skyserv Melina Merkouri Lounge"
"ATH","Terminal B, Schengen","Lufthansa Business Lounge"
"ATH","Terminal B, Schengen","Aegean Business Lounge"
"ATL","Concourse A","Delta Air Lines Delta Sky Club (Gate A17)"
"ATL","Concourse A","Delta Air Lines Delta Sky Club"
"ATL","Concourse B","Delta Air Lines Delta Sky Club (Gate B18)"
"ATL","Concourse C","Delta Air Lines Delta Sky Club"
"ATL","Concourse D","Delta Air Lines Delta Sky Club (Gate D12)"
"ATL","Concourse D","Delta Air Lines Delta Sky Club (Gate D27)"
"ATL","Concourse E","Delta Air Lines Delta Sky Club"
"ATL","Concourse F","Delta Air Lines Delta Sky Club"
"ATL","Concourse T","Delta Air Lines Delta Sky Club"
"ATL","Concourse T","United Airlines United Club"
"ATL","Concourse T","American Airlines Admirals Club"
"ATL","Domestic Terminal","USO Lounge"
"ATQ","Main Terminal","Saptagiri Restaurant"
"AUA","Main Terminal","International VIP Lounge (Gate 8)"
"AUA","Main Terminal","International VIP Lounge (Gate 2)"
"AUH","Terminal 1","Etihad Airways First and Business Class Lounge"
"AUH","Terminal 1","Etihad Airways Arrivals Lounge"
"AUH","Terminal 1","Al Dar Lounge"
"AUH","Terminal 3","Etihad Airways First Class Lounge & Spa"
"AUH","Terminal 3","Etihad Airways Premium Lounge (US Departures)"
"AUH","Terminal 3","The Residence by Etihad Suite"
"AUH","Terminal 3","Etihad Airways Premium Lounge"
"AUH","VIP Terminal","Diamond Lounge"
"AUH","VIP Terminal","Abu Dhabi VIP Terminal"
"AUS","Main Terminal","Delta Air Lines Delta Sky Club"
"AUS","Main Terminal","American Airlines Admirals Club"
"AUS","Main Terminal","United Airlines United Club"
"AXM","Main Terminal","Avianca Sala VIP"
"AXT","Domestic Terminal","Royal Sky Lounge"
"AYT","Domestic Terminal","CIP Lounge"
"AYT","Domestic Terminal","Turkish Airlines THY CIP Lounge"
"AYT","International Terminal 1","CIP Lounge"
"AYT","International Terminal 2","CIP Lounge"
"AYT","VIP Terminal","VIP Lounge"
"AZS","Main Terminal","Sala VIP Samana"
"BAH","Main Terminal","Hala Bahrain - Awal Lounge"
"BAH","Main Terminal","Hala Bahrain - Arrivals Lounge"
"BAH","Main Terminal","Hala Bahrain - Upper Lounge"
"BAH","Main Terminal","Hala Bahrain - Al Dana Lounge"
"BAH","Main Terminal","Gulf Air Falcon Gold Lounge"
"BAH","Main Terminal","Dilmun Lounge"
"BAQ","International Terminal","Avianca Sala VIP"
"BAQ","National Terminal","Avianca Sala VIP"
"BAV","Domestic Terminal","Baotou Airport First Class Lounge (Gate 4)"
"BAV","Main Terminal","First Class Lounge (Gate 10)"
"BAX","Main Terminal","Barnaul Airport Business Lounge"
"BBI","Terminal 1","Bird Lounge"
"BCD","Main Terminal","Philippines Airlines Mabuhay Lounge"
"BCN","Terminal 1","Sala VIP Colomer"
"BCN","Terminal 1","Sala VIP Miro"
"BCN","Terminal 1","Sala VIP Pau Casals"
"BCN","Terminal 2","Sala VIP Canudas"
"BDA","International Departures Terminal","British Airways Executive Club/First Lounge"
"BDA","US Departures Terminal","Graycliff Luxury Lounge"
"BDO","Domestic Terminal","Saphire Lounge"
"BDQ","Domestic Terminal","Class One Lounge"
"BEG","Terminal 2","Air Serbia Premium Lounge"
"BEG","Terminal 2","Business Club"
"BEJ","Domestic Terminal","El John Executive Lounge"
"BEL","Main Terminal","Valeverde VIP Lounge"
"BEW","Main Terminal","Flamingo Lounge"
"BEY","Main Terminal","Qatar Airways Premium Lounge"
"BEY","Main Terminal","Ahlein - Premium Lounge"
"BEY","Main Terminal","Beirut Lounge"
"BEY","Main Terminal","LAT Lounge"
"BEY","Main Terminal","Middle East Airlines Cedar Lounge"
"BGA","National Terminal","Avianca Sala VIP"
"BGI","Browne's Beach","Virgin Holidays Departure Beach"
"BGI","Terminal 1","Club Caribbean"
"BGO","Main Terminal","SAS Café Lounge"
"BGW","Terminal Babylon","Iraqi Airways Hospitality Lounge"
"BGW","VIP Terminal","VIP Terminal Lounge"
"BHD","Main Terminal","British Airways Lounge"
"BHD","Main Terminal","Aspire Lounge"
"BHK","Departure Terminal","VIP Lounge"
"BHK","Departure Terminal","CIP Lounge "
"BHX","Main Terminal","No1 Lounges Clubrooms"
"BHX","Main Terminal","Club Aspire (South)"
"BHX","Main Terminal","The Emirates Lounge"
"BHX","Main Terminal","Aspire Lounge"
"BHY","Main Terminal","First Class Lounge"
"BIO","Main Terminal","Sala VIP AENA"
"BJL","Main Terminal","First Class Lounge (Temporary Location)"
"BJM","International Terminal","VIP Lounge"
"BJV","Domestic Terminal","Turkish Airlines CIP Lounge"
"BJV","VIP Terminal","VIP Lounge"
"BJX","Main Terminal","VIP Lounge Bajio"
"BKI","Terminal 1","Malaysia Airlines Golden Lounge (Domestic Terminal)"
"BKI","Terminal 1","Malaysia Airlines Golden Lounge (International Terminal)"
"BKK","Concourse A","Bangkok Airways Boutique Lounge (Domestic)"
"BKK","Concourse A","Bangkok Airways Boutique Lounge (International)"
"BKK","Concourse A","Thai Airways Royal Silk Lounge"
"BKK","Concourse A, International","King Power Lounge"
"BKK","Concourse C","Thai Airways Royal Silk Lounge (Gate C1)"
"BKK","Concourse C","Thai Airways Royal Silk Lounge (Gate C2)"
"BKK","Concourse D","Turkish Airlines Lounge Bangkok"
"BKK","Concourse D","Thai Airways Royal Orchid Spa"
"BKK","Concourse D","China Airlines Dynasty Lounge"
"BKK","Concourse D","Qatar Airways Premium Lounge"
"BKK","Concourse D","Thai Airways Royal Silk Lounge"
"BKK","Concourse D","Thai Airways Royal First Class Lounge"
"BKK","Concourse D","Japan Airlines Sakura Lounge"
"BKK","Concourse D","Singapore Airlines SilverKris Business Class Lounge"
"BKK","Concourse E","Oman Air First and Business Class Lounge"
"BKK","Concourse E","Thai Airways Royal Silk Lounge"
"BKK","Concourse E","Thai Airways Royal Orchid Lounge"
"BKK","Concourse F","Air France/KLM Lounge"
"BKK","Concourse F","EVA Air Lounge"
"BKK","Concourse G","Cathay Pacific First and Business Class Lounge"
"BKK","Concourse G","The Emirates Lounge"
"BKO","International Terminal","Salon VIP Assistance Express"
"BKO","International Terminal","Salon Taoussa"
"BKO","International Terminal","Salon Zira"
"BKO","International Terminal","MT3A Lounge"
"BLL","Main Terminal","King Amlet Lounge"
"BLQ","Terminal A","Marconi Business Lounge"
"BLR","Domestic Terminal","Day Hotel by Plaza Premium Lounge"
"BLR","Domestic Terminal","Air India Maharajah Lounge"
"BLZ","International Terminal","Business Lounge"
"BMA","Main Terminal","BRA Lounge"
"BME","Main Terminal","Qantas Airways The Qantas Club"
"BMV","Main Terminal","Business Class Lounge"
"BNA","Concourse C","USO Nashville"
"BNA","Main Terminal","Graycliff Divans Lounge (Gate C10)"
"BNA","Main Terminal","Graycliff Divans Lounge (Gate B9)"
"BNA","Main Terminal","Delta Air Lines Delta Sky Club"
"BNA","Main Terminal","American Airlines Admirals Club"
"BNE","Domestic Terminal","Virgin Australia The Club"
"BNE","Domestic Terminal","Qantas Airways The Qantas Club"
"BNE","Domestic Terminal","Bar Roma"
"BNE","Domestic Terminal","Qantas Airways Domestic Business Lounge"
"BNE","Domestic Terminal","Virgin Australia Lounge"
"BNE","Domestic Terminal","Qantas Airways Chairman's Lounge"
"BNE","Domestic Terminal","Graze Grill & Bar"
"BNE","International Terminal","Air New Zealand International Lounge"
"BNE","International Terminal","Singapore Airlines SilverKris Lounge"
"BNE","International Terminal","The Emirates Lounge"
"BNE","International Terminal","Qantas Brisbane International Lounge"
"BNE","International Terminal","Corretto Cafe & Bar"
"BOD","Terminal A","Business Lounge"
"BOD","Terminal B","Air France - Le Patio"
"BOG","Terminal 1","Copa Club"
"BOG","Terminal 1, Domestic","Avianca Sala VIP"
"BOG","Terminal 1, International","American Express Lounge"
"BOG","Terminal 1, International","Avianca Sala Diamond Elite"
"BOG","Terminal 1, International","Avianca Sala VIP"
"BOG","Terminal 1, International","Sala VIP LATAM"
"BOJ","Terminal 2","Burgas Airport Lounge"
"BOJ","Terminal 2","VIP Lounge"
"BOM","Terminal 1","Travel Club Lounge"
"BOM","Terminal 1B","Good Times Bar"
"BOM","Terminal 1B","Oasis Lounge"
"BOM","Terminal 2","Royal Valtrans India Aviser Lounge"
"BOM","Terminal 2 Domestic","The American Express Lounge"
"BOM","Terminal 2, Domestic","GVK Lounge (Domestic)"
"BOM","Terminal 2, Domestic","Travel Club Lounge (CSIA CIP Lounge)"
"BOM","Terminal 2, International","GVK Lounge (East Wing)"
"BOM","Terminal 2, International","Pranaam Lounge"
"BOM","Terminal 2, International","GVK Lounge (International)"
"BON","Main Terminal","Sky Lounge Bonaire"
"BOS","Terminal A","Delta Air Lines Delta Sky Club (Gate 18)"
"BOS","Terminal A","Delta Air Lines Delta Sky Club (Gate 7)"
"BOS","Terminal B","Stephanie's"
"BOS","Terminal B","United Airlines United Club"
"BOS","Terminal B","American Airlines Admirals Club (Gate B4)"
"BOS","Terminal C","USO Lounge"
"BOS","Terminal C","Jerry Remy's Sports Bar and Grill"
"BOS","Terminal E","British Airways Galleries Lounge"
"BOS","Terminal E","Lufthansa Lounge"
"BOS","Terminal E","Air France Lounge"
"BOS","Terminal E","The Emirates Lounge"
"BOS","Terminal E","Virgin Atlantic Boston Logan Clubhouse"
"BPN","Domestic Terminal","Garuda Indonesia Executive Lounge"
"BPN","Domestic Terminal","Mahakam Lounge"
"BPN","International Terminal","Blue Sky Transit Lounge"
"BPN","International Terminal","Blue Sky Premier Lounge"
"BQS","Domestic Terminal","Business Lounge"
"BRC","Main Terminal","Aeropuertos VIP Club Lounge (Closed For Renovation)"
"BRE","Terminal 1","Primeclass Lounge"
"BRE","Terminal 3","Bremen Airport Lounge"
"BRE","Terminal 3","Lufthansa Business Lounge"
"BRE","Terminal 3","Lufthansa Senator Lounge"
"BRI","Main Terminal","VIP Lounge"
"BRN","Main Terminal (Schengen)","Sky Lounge"
"BRQ","Main Terminal","Business Lounge"
"BRS","Main Terminal","AspirePlus Lounge"
"BRS","Main Terminal","Aspire Lounge"
"BRU","Terminal A, Schengen","Diamond Lounge"
"BRU","Terminal A, Schengen","The Loft by Brussels Airlines and Lounge by Lexus"
"BRU","Terminal A/T, Non-Schengen","Brussels Airlines Sunrise Lounge"
"BRU","Terminal B, Non-Schengen","Diamond Lounge"
"BRU","Terminal B, Non-Schengen","British Airways Galleries Club Lounge"
"BRU","Terminal B, Non-Schengen","The Suite by Brussels Airlines"
"BSB","Domestic Terminal","VIP Express Club Pier Norte"
"BSB","Domestic Terminal","VIP Express Club Pier Sul"
"BSB","Domestic Terminal","Aeroportos VIP Club"
"BSB","International Terminal","Aeroportos VIP Club"
"BSB","Main Terminal","Sala VIP BB Turismo"
"BSD","Main Terminal","ICBC VIP Lounge"
"BSL","Terminal Y","EuroAirport Skyview Lounge"
"BSR","Main Terminal","Royal Lounge"
"BTH","Domestic Departure Terminal","Batam Executive Lounge"
"BTH","Domestic Departure Terminal","Garuda Indonesia Executive Lounge"
"BTH","Domestic Departure Terminal","JW Lounge"
"BTH","Domestic Departure Terminal","El John Executive Lounge"
"BTJ","International Terminal","Gayo Lounge"
"BTK","Main Terminal","Bratsk Airport Business Lounge"
"BTS","Terminal A","Mastercard Lounge"
"BUD","Terminal 2 Skycourt","Mastercard Lounge"
"BUD","Terminal 2 Skycourt","SkyCourt Lounge"
"BUD","Terminal 2A (Schengen)","Platinum Lounge"
"BUD","Terminal 2B (Non-Schengen)","Platinum Lounge"
"BUF","Main Terminal","WNY Freedom Lounge"
"BUQ","International Terminal","Dzimbahwe Executive Lounge"
"BUS","International Terminal","Primeclass Lounge"
"BWI","Main Terminal","USO Lounge"
"BWI","Main Terminal, Concourse E","Chesapeake Club Lounge"
"BWN","Main Terminal","Royal Brunei Airlines Sky Lounge"
"BZG","Main Terminal","Executive Lounge"
"BZV","Main Terminal","Salon Ebene"
"CAE","Main Terminal","Airport Business Center"
"CAE","Main Terminal","USO Lounge"
"CAG","Main Terminal","SOGAER-Meridiana VIP Lounge"
"CAI","Terminal 1","First Class Lounge"
"CAI","Terminal 2","Ahlein Premium Lounge"
"CAI","Terminal 2","Pearl Lounge"
"CAI","Terminal 2","Saudia Al-Fursan Golden Lounge"
"CAI","Terminal 2","First Class Lounge"
"CAI","Terminal 2","The Emirates Lounge"
"CAI","Terminal 3","Egyptair Alioth Lounge"
"CAI","Terminal 3","Egyptair Gienah Lounge"
"CAI","Terminal 3","First Class Lounge"
"CAI","Terminal 3","Egyptair El Teir Lounge (Domestic)"
"CAI","Terminal 3","Egyptair Almeisan Lounge"
"CAI","Terminal 3","Egyptair Kochab Smoking Lounge"
"CAK","Main Terminal","Ohio Desk Business Center"
"CAN","Terminal 1","ICBC VIP Lounge"
"CAN","Terminal 1, Area A, East 1 Concourse","Premium Lounge"
"CAN","Terminal 1, Area A, East 1 Concourse","Easy Boarding VIP Lounge (International)"
"CAN","Terminal 1, Area A, East 2 Concourse","Baiyun Airport First Class Lounge"
"CAN","Terminal 1, Area A, East 3 Concourse","Shenzhen Airlines King Lounge"
"CAN","Terminal 1, Area A, East 3 Concourse","China Eastern VIP Lounge"
"CAN","Terminal 1, Area A, East 3 Concourse","Air China Premium Lounge (Domestic)"
"CAN","Terminal 1, Area B, West 1 Concourse","Baiyun Airport First Class Lounge (Closed For Renovation)"
"CAN","Terminal 1, Area B, West 2 Concourse","Baiyun Airport First Class Lounge (Closed For Renovation)"
"CAN","Terminal 1, Area B, West 3 Concourse","Hainan Airlines VIP Lounge"
"CAN","Terminal 1, Area B, West 3 Concourse","China Eastern VIP Lounge"
"CAN","Terminal 1, Area B, West 3 Concourse","Baiyun Airport First Class Lounge"
"CAN","Terminal 2, Domestic","China Southern Domestic Pearl VIP Lounge"
"CAN","Terminal 2, Domestic","Easy Boarding Lounge"
"CAN","Terminal 2, Domestic","Airport Pass Member Domestic Reception Area"
"CAN","Terminal 2, International","Premium Lounge"
"CAN","Terminal 2, International","China Southern International Pearl VIP Lounge"
"CAY","Main Terminal","Air France Lounge"
"CBB","Main Terminal","The Lounge VIP"
"CBR","Main Terminal","Virgin Australia The Club"
"CBR","Main Terminal","Qantas Airways Chairman's Lounge"
"CBR","Main Terminal","Virgin Australia Lounge"
"CBR","Main Terminal","Qantas Airways The Qantas Club"
"CBR","Main Terminal","Qantas Airways Domestic Business Lounge"
"CCJ","International Terminal","Bird Lounge"
"CCJ","International Terminal","Al Hind Malabar Palace Executive Lounge"
"CCP","Main Terminal","Salones VIP Pacific Club"
"CCS","International Terminal","Executive Lounge"
"CCS","International Terminal","Italviajes Salon VIP"
"CCU","Terminal 1 Domestic","Travel Club Lounge Annex"
"CCU","Terminal 1 Domestic","Travel Club Lounge"
"CCU","Terminal 2 International","Travel Club Lounge"
"CCU","Terminal 2 International","Travel Club Lounge"
"CDG","Pullman Hotel","Flying Blue Petroleum Lounge"
"CDG","Terminal 1","Salon ICARE"
"CDG","Terminal 1","Qatar Airways Premium Lounge"
"CDG","Terminal 1","Salon Galaxy"
"CDG","Terminal 1","Lufthansa Business Lounge"
"CDG","Terminal 1","Lufthansa Senator Lounge"
"CDG","Terminal 1","SAS Lounge"
"CDG","Terminal 2A","Air Canada Maple Leaf Lounge"
"CDG","Terminal 2A","King David Lounge"
"CDG","Terminal 2A - 2C","Etihad Airways First & Business Class Lounge"
"CDG","Terminal 2A - 2C","The Emirates Lounge"
"CDG","Terminal 2A - 2C","American Airlines Admirals Club"
"CDG","Terminal 2A - 2C","Cathay Pacific First and Business Class Lounge"
"CDG","Terminal 2C","Air France The Arrivals Lounge"
"CDG","Terminal 2C","Salon Paris"
"CDG","Terminal 2D","Le Salon by Sheltair"
"CDG","Terminal 2E","Air France La Première Lounge"
"CDG","Terminal 2E","YotelAir Paris Charles de Gaulle"
"CDG","Terminal 2E","Air France Lounge (Concourse L)"
"CDG","Terminal 2E","Air France Lounge (Concourse K)"
"CDG","Terminal 2E","Air France Lounge (Concourse M)"
"CDG","Terminal 2F, Pier F1","Air France Lounge"
"CDG","Terminal 2F, Pier F2","Air France Lounge"
"CDG","Terminal 2G","Air France Lounge"
"CEB","Terminal 1, Domestic","Heroes' Lounge"
"CEB","Terminal 1, Domestic","Philippines Airlines Mabuhay Lounge"
"CEB","Terminal 2, International","Heroes' Lounge"
"CEB","Terminal 2, International","Philippines Airlines Mabuhay Lounge"
"CEI","Domestic Terminal","Thai Airways Royal Silk Lounge"
"CEK","Domestic Terminal","VIP Hall"
"CEK","Domestic Terminal","Domestic Business Lounge"
"CEK","International Terminal","Business Hall"
"CEK","International Terminal","International Business Lounge"
"CFS","Main Terminal","Qantas Airways The Qantas Club"
"CGD","Main Terminal","First Class Lounge"
"CGH","Main Terminal","Advantage VIP Lounge"
"CGH","Main Terminal","Bradesco Cartões Lounge"
"CGK","Terminal 1A","JW Lounge"
"CGK","Terminal 1A","Lion Air King Lounge"
"CGK","Terminal 1C","Batik Air Business Class Lounge"
"CGK","Terminal 1C","BlueSky Executive Lounge"
"CGK","Terminal 1C","Gapura Lounge"
"CGK","Terminal 2D","International First and Business Class Lounge"
"CGK","Terminal 2D","Esplanade Lounge"
"CGK","Terminal 2E","Emerald Sky Lounge"
"CGK","Terminal 2E","Citibank Lounge"
"CGK","Terminal 2E, International","JW Sky Lounge"
"CGK","Terminal 2F","BRI Transfer Lounge"
"CGK","Terminal 2F","BNI Executive Lounge"
"CGK","Terminal 2F","Batik Air Business Class Lounge"
"CGK","Terminal 2F","Citibank Lounge"
"CGK","Terminal 2F","JCB Card Lounge"
"CGK","Terminal 2F, International","Transfer Lounge"
"CGK","Terminal 3, Domestic","Garuda Indonesia Business Class Lounge"
"CGK","Terminal 3, Domestic","Garuda Indonesia GarudaMiles Lounge"
"CGK","Terminal 3, Domestic","Saphire APS Blue Sky Lounge"
"CGK","Terminal 3, Domestic","Saphire Blue Sky Lounge"
"CGK","Terminal 3, International","Garuda Indonesia First Class Lounge"
"CGK","Terminal 3, International","Saphire Lounge"
"CGK","Terminal 3, International","Garuda Indonesia Business Class Lounge"
"CGN","Terminal 1","Lufthansa Senator Lounge"
"CGN","Terminal 1","Lufthansa Business Lounge"
"CGN","Terminal 2","Airport Business Lounge"
"CGO","Terminal 2","China Southern V1 Pearl Lounge (Area A - First/Business)"
"CGO","Terminal 2","China Southern V2 Pearl Lounge"
"CGO","Terminal 2","Joy Boarding Lounge"
"CGO","Terminal 2","China Southern V1 Pearl Lounge (Area B - Elite Members)"
"CGO","Terminal 2, Domestic","No. 2 Guest Lounge"
"CGO","Terminal 2, Domestic","First Class Lounge (Gate 242)"
"CGO","Terminal 2, Domestic","First Class Lounge (Gate 235)"
"CGO","Terminal 2, Domestic","First Class Lounge"
"CGO","Terminal 2, International","First Class Lounge (Gate 262)"
"CGO","Terminal 2, International","First Class Lounge (Gate 262, Level 3)"
"CGP","Domestic Terminal","Air Lounge"
"CGP","Domestic Terminal","Mutual Trust Bank MTB Air Lounge"
"CGP","Main Terminal","Eastern Bank SkyLounge"
"CGQ","Domestic Terminal","China Southern First/Business Class Lounge"
"CGQ","Domestic Terminal","China Southern Sky Pearl Club"
"CGQ","Domestic Terminal","Domestic First Class Lounge (Gate 5)"
"CGQ","International Terminal","International First Class Lounge (A307)"
"CHC","Domestic Terminal","Air New Zealand Koru Express"
"CHC","Domestic Terminal","Air New Zealand Domestic Lounge"
"CHC","International Terminal","Manaia Lounge"
"CHC","International Terminal","Air New Zealand International Lounge"
"CID","Main Terminal","Business Lounge"
"CIH","Terminal 1","VIP Lounge"
"CIT","Separate Building","CIP Lounge"
"CIX","Domestic Terminal","Caral VIP Lounge"
"CJA","Domestic Terminal","Caral VIP Lounge"
"CJB","Main Terminal","Black Berry Lounge"
"CJC","Main Terminal","Salones VIP Pacific Club"
"CJS","Main Terminal","Aeromexico Salon Premier"
"CJU","International Terminal","Asiana Lounge"
"CJU","Main Terminal","Korean Air KAL Lounge"
"CKG","Terminal 2A","Chongqing Airport Domestic First Class Lounge"
"CKG","Terminal 2A","Sichuan Airlines First Class Lounge"
"CKG","Terminal 2A","ICBC VIP Lounge"
"CKG","Terminal 2B","Air China First & Business Class Lounge"
"CKG","Terminal 2B","China Southern Sky Pearl Lounge"
"CKG","Terminal 2B","Chongqing Airport Domestic First Class Lounge (Gate B1)"
"CKG","Terminal 2C","Chongqing Airport Domestic First Class Lounge (Gate C1)"
"CKG","Terminal 3 Domestic","No. 2 First and Business Class Lounge"
"CKG","Terminal 3 Domestic","No. 1 First and Business Class Lounge"
"CKG","Terminal 3 International","International First and Business Class Lounge"
"CKY","International Departure Terminal","Salon VIP Nimba"
"CLE","Main Terminal","The Bob Hope USO Lounge"
"CLE","Main Terminal","Airspace Lounge"
"CLE","Main Terminal, Concourse C","Bar Symon"
"CLE","Main Terminal, Concourse C","United Airlines United Club"
"CLJ","Domestic Terminal","Business Lounge"
"CLJ","International Terminal","Business Lounge"
"CLO","Domestic Terminal","Avianca Sala VIP"
"CLO","International Terminal","Avianca Sala VIP"
"CLQ","Main Terminal","Aeromar Salon Diamante"
"CLT","Main Terminal","USO Lounge"
"CLT","Main Terminal, Concourse B","American Airlines Admirals Club"
"CLT","Main Terminal, Concourse C","American Airlines Admirals Club"
"CMB","Main Terminal","The Emirates Lounge"
"CMB","Main Terminal","SriLankan Airlines Serendiva Lounge"
"CMB","Main Terminal","SriLankan Airlines Palm Strip Lounge"
"CMB","Main Terminal","SriLankan Airlines Serendib Lounge"
"CMB","Main Terminal","Executive Lounge"
"CMB","Main Terminal","Silk Route"
"CMB","Main Terminal","Lotus First Class Lounge"
"CMB","Main Terminal","Araliya Business Class Lounge"
"CMH","Main Terminal","Jake Brewer USO Lounge"
"CMN","Terminal 1","Pearl Lounge"
"CMN","Terminal 1","Royal Air Maroc Lounge"
"CMN","Terminal 2","Pearl Lounge (Arrivals)"
"CMN","Terminal 2","Pearl Lounge (Departures)"
"CMN","Terminal 2","Royal Air Maroc The Casablanca Lounge"
"CNS","Domestic Terminal","Virgin Australia Lounge"
"CNS","Domestic Terminal","Qantas Airways The Qantas Club"
"CNS","International Terminal","Reef Lounge"
"CNX","Domestic Terminal","Thai Airways Royal Silk Lounge"
"CNX","International Terminal","Thai Airways Royal Orchid Lounge"
"COK","Domestic Terminal","CAFS Earth Lounge"
"COK","International Terminal","CAFS Earth Lounge"
"COO","Main Terminal","Salon Plus Depart"
"COO","Main Terminal","Salon Plus Arrivee"
